state,modeldate,candidate_name,pct_estimate,pct_trend_adjusted
Arizona,7/24/2024,Robert F. Kennedy,4.60004186630249,4.53628492355347
Arizona,7/24/2024,Donald Trump,47.1416702270508,47.3446083068848
Arizona,7/24/2024,Kamala Harris,40.4027786254883,41.24755859375
Arizona,7/25/2024,Donald Trump,47.0882110595703,47.2288284301758
Arizona,7/25/2024,Robert F. Kennedy,4.59748601913452,4.52942180633545
Arizona,7/25/2024,Kamala Harris,40.4203109741211,41.2799491882324
Arizona,7/26/2024,Donald Trump,47.1868095397949,47.1648597717285
Arizona,7/26/2024,Kamala Harris,40.4290504455566,41.570499420166
Arizona,7/26/2024,Robert F. Kennedy,4.48195600509644,4.60952091217041
Arizona,7/27/2024,Kamala Harris,40.4290504455566,41.570499420166
Arizona,7/27/2024,Donald Trump,47.1868095397949,47.1648597717285
Arizona,7/27/2024,Robert F. Kennedy,4.48195600509644,4.60952091217041
Arizona,7/28/2024,Donald Trump,47.1252593994141,47.4511909484863
Arizona,7/28/2024,Robert F. Kennedy,4.49996900558472,4.45942497253418
Arizona,7/28/2024,Kamala Harris,40.4481582641602,41.8259010314941
Florida,7/16/2024,Kamala Harris,38.1710090637207,38.1894187927246
Florida,7/16/2024,Donald Trump,48.3610687255859,48.3461685180664
Florida,7/17/2024,Donald Trump,47.6730003356934,47.6568908691406
Florida,7/17/2024,Kamala Harris,37.5546989440918,37.5739898681641
Florida,7/18/2024,Donald Trump,47.4446792602539,49.1801109313965
Florida,7/18/2024,Kamala Harris,37.3697700500488,39.1827697753906
Florida,7/19/2024,Kamala Harris,37.3697700500488,39.1827697753906
Florida,7/19/2024,Donald Trump,47.4446792602539,49.1801109313965
Florida,7/20/2024,Donald Trump,47.1530609130859,49.0068206787109
Florida,7/20/2024,Kamala Harris,37.1087913513184,38.9904899597168
Florida,7/21/2024,Kamala Harris,35.7626686096191,35.3127403259277
Florida,7/21/2024,Donald Trump,45.6366500854492,46.0943984985352
Florida,7/22/2024,Donald Trump,45.4851913452148,47.3348999023438
Florida,7/22/2024,Kamala Harris,35.6460800170898,36.8136100769043
Florida,7/23/2024,Kamala Harris,35.3916397094727,37.1043586730957
Florida,7/23/2024,Donald Trump,45.1844291687012,45.1863708496094
Florida,7/24/2024,Kamala Harris,36.8598709106445,37.981559753418
Florida,7/24/2024,Donald Trump,45.7439193725586,46.0410118103027
Florida,7/24/2024,Robert F. Kennedy,4.9819769859314,4.98380994796753
Florida,7/25/2024,Robert F. Kennedy,4.98054599761963,4.97757816314697
Florida,7/25/2024,Kamala Harris,36.7942504882813,37.937931060791
Florida,7/25/2024,Donald Trump,45.6709518432617,45.8890800476074
Florida,7/26/2024,Robert F. Kennedy,4.95143795013428,5.12686109542847
Florida,7/26/2024,Kamala Harris,36.7631492614746,38.2056198120117
Florida,7/26/2024,Donald Trump,45.7117881774902,45.7897491455078
Florida,7/27/2024,Kamala Harris,36.7631492614746,38.2056198120117
Florida,7/27/2024,Donald Trump,45.7117881774902,45.7897491455078
Florida,7/27/2024,Robert F. Kennedy,4.95143795013428,5.12686109542847
Florida,7/28/2024,Donald Trump,45.6412315368652,46.0963516235352
Florida,7/28/2024,Robert F. Kennedy,4.96881818771362,5.00473213195801
Florida,7/28/2024,Kamala Harris,36.7737503051758,38.4675407409668
Georgia,7/13/2024,Robert F. Kennedy,5.97566223144531,5.9995288848877
Georgia,7/13/2024,Donald Trump,49.0072288513184,48.9997100830078
Georgia,7/13/2024,Kamala Harris,37.999641418457,37.9997901916504
Georgia,7/14/2024,Donald Trump,48.9894599914551,48.9821586608887
Georgia,7/14/2024,Robert F. Kennedy,5.97592496871948,5.99966478347778
Georgia,7/14/2024,Kamala Harris,38.0107307434082,38.0111694335938
Georgia,7/15/2024,Robert F. Kennedy,7.28492403030396,7.28689098358154
Georgia,7/15/2024,Donald Trump,47.7088394165039,47.8848114013672
Georgia,7/15/2024,Kamala Harris,38.0101699829102,38.1350288391113
Georgia,7/16/2024,Donald Trump,46.8191986083984,46.8643608093262
Georgia,7/16/2024,Kamala Harris,36.8485717773438,36.8779106140137
Georgia,7/16/2024,Robert F. Kennedy,7.28587102890015,7.28461980819702
Georgia,7/17/2024,Donald Trump,46.4452018737793,46.4690017700195
Georgia,7/17/2024,Robert F. Kennedy,7.286208152771,7.19701194763184
Georgia,7/17/2024,Kamala Harris,36.5170402526855,36.5781517028809
Georgia,7/18/2024,Kamala Harris,39.9534111022949,41.5965805053711
Georgia,7/18/2024,Robert F. Kennedy,7.28687000274658,7.15659618377686
Georgia,7/18/2024,Donald Trump,47.6576499938965,49.2524185180664
Georgia,7/19/2024,Robert F. Kennedy,7.28687000274658,7.15659618377686
Georgia,7/19/2024,Kamala Harris,39.9534111022949,41.5965805053711
Georgia,7/19/2024,Donald Trump,47.6576499938965,49.2524185180664
Georgia,7/20/2024,Robert F. Kennedy,7.28686809539795,7.15810680389404
Georgia,7/20/2024,Donald Trump,47.4876708984375,49.1969795227051
Georgia,7/20/2024,Kamala Harris,39.8010711669922,41.5471992492676
Georgia,7/21/2024,Kamala Harris,38.5525398254395,38.2372093200684
Georgia,7/21/2024,Robert F. Kennedy,7.28005218505859,8.4635763168335
Georgia,7/21/2024,Donald Trump,46.1054306030273,46.5380210876465
Georgia,7/22/2024,Kamala Harris,40.2477111816406,41.0014801025391
Georgia,7/22/2024,Donald Trump,45.8942985534668,46.9460105895996
Georgia,7/22/2024,Robert F. Kennedy,5.41796112060547,5.51006317138672
Georgia,7/23/2024,Kamala Harris,41.1427612304688,41.9742584228516
Georgia,7/23/2024,Donald Trump,46.2018585205078,46.2254486083984
Georgia,7/23/2024,Robert F. Kennedy,4.54088306427002,4.29563283920288
Georgia,7/24/2024,Kamala Harris,41.1264190673828,41.9691581726074
Georgia,7/24/2024,Robert F. Kennedy,4.16087198257446,3.81394410133362
Georgia,7/24/2024,Donald Trump,46.2042617797852,46.4301490783691
Georgia,7/25/2024,Kamala Harris,41.1175193786621,41.9777793884277
Georgia,7/25/2024,Robert F. Kennedy,4.16038513183594,3.79877305030823
Georgia,7/25/2024,Donald Trump,46.1639785766602,46.329719543457
Georgia,7/26/2024,Robert F. Kennedy,4.0986328125,3.90248489379883
Georgia,7/26/2024,Donald Trump,46.2262992858887,46.2671203613281
Georgia,7/26/2024,Kamala Harris,41.098331451416,42.2000503540039
Georgia,7/27/2024,Kamala Harris,41.098331451416,42.2000503540039
Georgia,7/27/2024,Donald Trump,46.2262992858887,46.2671203613281
Georgia,7/27/2024,Robert F. Kennedy,4.0986328125,3.90248489379883
Georgia,7/28/2024,Kamala Harris,41.1205711364746,42.4267692565918
Georgia,7/28/2024,Robert F. Kennedy,4.1161527633667,3.79030394554138
Georgia,7/28/2024,Donald Trump,46.1680793762207,46.5114097595215
Maine,7/25/2024,Robert F. Kennedy,4.04157400131226,3.98730707168579
Maine,7/25/2024,Donald Trump,40.0078315734863,40.0115013122559
Maine,7/25/2024,Kamala Harris,47.9811401367188,48.0111503601074
Maine,7/26/2024,Robert F. Kennedy,4.0198860168457,3.99472904205322
Maine,7/26/2024,Donald Trump,40.0554008483887,40.0559883117676
Maine,7/26/2024,Kamala Harris,47.9501190185547,47.9665603637695
Maine,7/27/2024,Donald Trump,40.0554008483887,40.0559883117676
Maine,7/27/2024,Robert F. Kennedy,4.0198860168457,3.99472904205322
Maine,7/27/2024,Kamala Harris,47.9501190185547,47.9665603637695
Maine,7/28/2024,Robert F. Kennedy,4.0373969078064,4.01262998580933
Maine,7/28/2024,Kamala Harris,47.983039855957,48.0002708435059
Maine,7/28/2024,Donald Trump,40.009349822998,40.0118293762207
Michigan,7/12/2024,Donald Trump,47.0952606201172,47.1468391418457
Michigan,7/12/2024,Kamala Harris,42.7009811401367,42.743091583252
Michigan,7/13/2024,Kamala Harris,42.651668548584,42.6930084228516
Michigan,7/13/2024,Donald Trump,47.1379013061523,47.190128326416
Michigan,7/14/2024,Kamala Harris,43.6482200622559,43.6188697814941
Michigan,7/14/2024,Donald Trump,48.1050605773926,48.2583503723145
Michigan,7/15/2024,Donald Trump,47.984619140625,48.4802207946777
Michigan,7/15/2024,Kamala Harris,43.4125785827637,43.8532409667969
Michigan,7/16/2024,Robert F. Kennedy,4.18474578857422,4.16725301742554
Michigan,7/16/2024,Donald Trump,48.0775604248047,47.9428291320801
Michigan,7/16/2024,Kamala Harris,44.301399230957,44.7701110839844
Michigan,7/17/2024,Donald Trump,48.0059509277344,47.7972106933594
Michigan,7/17/2024,Robert F. Kennedy,4.18474578857422,4.16725301742554
Michigan,7/17/2024,Kamala Harris,44.2355194091797,44.7117805480957
Michigan,7/18/2024,Donald Trump,48.2649803161621,49.4865608215332
Michigan,7/18/2024,Robert F. Kennedy,4.71855592727661,4.70164680480957
Michigan,7/18/2024,Kamala Harris,42.7709007263184,43.9792404174805
Michigan,7/19/2024,Robert F. Kennedy,4.71855592727661,4.70164680480957
Michigan,7/19/2024,Donald Trump,48.2649803161621,49.4865608215332
Michigan,7/19/2024,Kamala Harris,42.7709007263184,43.9792404174805
Michigan,7/20/2024,Donald Trump,48.1220092773438,49.4418182373047
Michigan,7/20/2024,Robert F. Kennedy,4.72670793533325,4.70987796783447
Michigan,7/20/2024,Kamala Harris,42.6291809082031,43.9346199035645
Michigan,7/21/2024,Kamala Harris,42.7976303100586,42.4617195129395
Michigan,7/21/2024,Donald Trump,48.2801513671875,48.6635284423828
Michigan,7/21/2024,Robert F. Kennedy,4.72720623016357,5.65985488891602
Michigan,7/22/2024,Robert F. Kennedy,4.74708604812622,5.26165819168091
Michigan,7/22/2024,Kamala Harris,42.462329864502,43.3461608886719
Michigan,7/22/2024,Donald Trump,48.197868347168,49.620288848877
Michigan,7/23/2024,Robert F. Kennedy,4.28613615036011,4.17683792114258
Michigan,7/23/2024,Donald Trump,46.5028305053711,46.4977912902832
Michigan,7/23/2024,Kamala Harris,43.769718170166,44.4938697814941
Michigan,7/24/2024,Robert F. Kennedy,6.1104211807251,6.0136342048645
Michigan,7/24/2024,Kamala Harris,43.0056686401367,43.3449783325195
Michigan,7/24/2024,Donald Trump,45.1122894287109,45.1753311157227
Michigan,7/25/2024,Robert F. Kennedy,6.10827779769897,5.98403406143188
Michigan,7/25/2024,Donald Trump,45.0932083129883,45.1342582702637
Michigan,7/25/2024,Kamala Harris,43.0666694641113,43.423168182373
Michigan,7/26/2024,Kamala Harris,43.0765190124512,43.6382598876953
Michigan,7/26/2024,Robert F. Kennedy,5.99054098129272,6.04229497909546
Michigan,7/26/2024,Donald Trump,45.1936798095703,45.0550498962402
Michigan,7/27/2024,Donald Trump,45.1936798095703,45.0550498962402
Michigan,7/27/2024,Kamala Harris,43.0765190124512,43.6382598876953
Michigan,7/27/2024,Robert F. Kennedy,5.99054098129272,6.04229497909546
Michigan,7/28/2024,Robert F. Kennedy,6.01063203811646,5.9319748878479
Michigan,7/28/2024,Kamala Harris,43.1071891784668,43.8076095581055
Michigan,7/28/2024,Donald Trump,45.1446990966797,45.2049789428711
Minnesota,7/24/2024,Donald Trump,41.7292709350586,41.7434616088867
Minnesota,7/24/2024,Robert F. Kennedy,6.02054309844971,6.01732206344604
Minnesota,7/24/2024,Kamala Harris,46.5027389526367,46.5802917480469
Minnesota,7/25/2024,Robert F. Kennedy,6.01790618896484,5.96538019180298
Minnesota,7/25/2024,Kamala Harris,46.565601348877,46.6708793640137
Minnesota,7/25/2024,Donald Trump,41.7168006896973,41.7373313903809
Minnesota,7/26/2024,Donald Trump,39.7789306640625,39.6368293762207
Minnesota,7/26/2024,Kamala Harris,46.935619354248,47.045051574707
Minnesota,7/26/2024,Robert F. Kennedy,5.89934682846069,6.00929307937622
Minnesota,7/27/2024,Robert F. Kennedy,5.89934682846069,6.00929307937622
Minnesota,7/27/2024,Donald Trump,39.7789306640625,39.6368293762207
Minnesota,7/27/2024,Kamala Harris,46.935619354248,47.045051574707
Minnesota,7/28/2024,Robert F. Kennedy,5.91912412643433,5.91513586044312
Minnesota,7/28/2024,Donald Trump,39.7400703430176,39.6616706848145
Minnesota,7/28/2024,Kamala Harris,46.9752998352051,47.129768371582
National,7/1/2024,Donald Trump,43.8281707763672,43.7938117980957
National,7/1/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/1/2024,Kamala Harris,40.8726081848145,40.8069305419922
National,7/2/2024,Kamala Harris,40.2616386413574,39.8265686035156
National,7/2/2024,Donald Trump,41.8510208129883,40.9630889892578
National,7/2/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/3/2024,Donald Trump,42.8473587036133,42.6165618896484
National,7/3/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/3/2024,Kamala Harris,39.6253089904785,39.251708984375
National,7/4/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/4/2024,Donald Trump,42.8473587036133,42.6165618896484
National,7/4/2024,Kamala Harris,39.6253089904785,39.251708984375
National,7/5/2024,Donald Trump,42.8473587036133,42.6165618896484
National,7/5/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/5/2024,Kamala Harris,39.6253089904785,39.251708984375
National,7/6/2024,Donald Trump,40.4976387023926,39.1023292541504
National,7/6/2024,Kamala Harris,39.1206283569336,38.5482597351074
National,7/6/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/7/2024,Robert F. Kennedy,15.492449760437,15.492449760437
National,7/7/2024,Donald Trump,40.4976387023926,39.1023292541504
National,7/7/2024,Kamala Harris,39.1206283569336,38.5482597351074
National,7/8/2024,Donald Trump,42.8682403564453,42.9995002746582
National,7/8/2024,Kamala Harris,38.540599822998,37.7567596435547
National,7/8/2024,Robert F. Kennedy,12.0471897125244,12.1110897064209
National,7/9/2024,Robert F. Kennedy,12.0471897125244,12.1110897064209
National,7/9/2024,Kamala Harris,40.6449813842773,40.748291015625
National,7/9/2024,Donald Trump,43.8690795898438,44.2039909362793
National,7/10/2024,Donald Trump,44.9159507751465,45.7211990356445
National,7/10/2024,Kamala Harris,42.9052314758301,44.027271270752
National,7/10/2024,Robert F. Kennedy,7.71075201034546,6.74202823638916
National,7/11/2024,Donald Trump,45.0381202697754,45.6583518981934
National,7/11/2024,Robert F. Kennedy,7.6491551399231,6.68887615203857
National,7/11/2024,Kamala Harris,42.8331413269043,43.602180480957
National,7/12/2024,Kamala Harris,43.0089988708496,43.7905693054199
National,7/12/2024,Donald Trump,45.1510200500488,45.7809181213379
National,7/12/2024,Robert F. Kennedy,7.52190399169922,6.57911920547485
National,7/13/2024,Robert F. Kennedy,7.23685121536255,6.55674886703491
National,7/13/2024,Kamala Harris,42.1169891357422,42.5184783935547
National,7/13/2024,Donald Trump,44.9876899719238,45.4876708984375
National,7/14/2024,Kamala Harris,41.0288314819336,41.0488815307617
National,7/14/2024,Robert F. Kennedy,8.60499477386475,8.74705219268799
National,7/14/2024,Donald Trump,44.3318481445313,44.7624816894531
National,7/15/2024,Donald Trump,44.6786003112793,45.2556991577148
National,7/15/2024,Robert F. Kennedy,8.59757900238037,8.74007511138916
National,7/15/2024,Kamala Harris,41.9719886779785,42.5125999450684
National,7/16/2024,Robert F. Kennedy,8.59958744049072,8.71240139007568
National,7/16/2024,Donald Trump,44.1887588500977,44.8416481018066
National,7/16/2024,Kamala Harris,41.5150718688965,42.1181411743164
National,7/17/2024,Donald Trump,44.3018493652344,44.6326789855957
National,7/17/2024,Kamala Harris,41.3844299316406,41.7737884521484
National,7/17/2024,Robert F. Kennedy,6.81376791000366,6.12470197677612
National,7/18/2024,Kamala Harris,44.3019599914551,46.0913887023926
National,7/18/2024,Robert F. Kennedy,6.82254314422607,6.09243583679199
National,7/18/2024,Donald Trump,47.0509796142578,48.8736000061035
National,7/19/2024,Robert F. Kennedy,6.82254314422607,6.09243583679199
National,7/19/2024,Donald Trump,47.0509796142578,48.8736000061035
National,7/19/2024,Kamala Harris,44.3019599914551,46.0913887023926
National,7/20/2024,Donald Trump,46.7831802368164,48.7782897949219
National,7/20/2024,Robert F. Kennedy,6.82801914215088,6.09844923019409
National,7/20/2024,Kamala Harris,44.0542488098145,46.0067596435547
National,7/21/2024,Kamala Harris,41.2471084594727,41.1276397705078
National,7/21/2024,Robert F. Kennedy,8.30307865142822,8.53458690643311
National,7/21/2024,Donald Trump,45.0560302734375,45.5578498840332
National,7/22/2024,Robert F. Kennedy,7.0774040222168,6.78290414810181
National,7/22/2024,Donald Trump,46.699291229248,46.8440704345703
National,7/22/2024,Kamala Harris,42.5890808105469,42.7170104980469
National,7/23/2024,Robert F. Kennedy,6.20940780639648,6.11882400512695
National,7/23/2024,Kamala Harris,42.5833282470703,42.7427597045898
National,7/23/2024,Donald Trump,44.5093994140625,44.1884689331055
National,7/24/2024,Kamala Harris,43.1413993835449,43.2738800048828
National,7/24/2024,Robert F. Kennedy,5.06788206100464,4.95174980163574
National,7/24/2024,Donald Trump,44.9372787475586,44.7881889343262
National,7/25/2024,Kamala Harris,43.2203712463379,43.3263397216797
National,7/25/2024,Donald Trump,44.7193984985352,44.6000289916992
National,7/25/2024,Robert F. Kennedy,4.95156192779541,4.8567361831665
National,7/26/2024,Donald Trump,44.5394096374512,44.3641510009766
National,7/26/2024,Robert F. Kennedy,4.9517970085144,4.98740196228027
National,7/26/2024,Kamala Harris,43.617561340332,43.8003807067871
National,7/27/2024,Donald Trump,44.5394096374512,44.3641510009766
National,7/27/2024,Robert F. Kennedy,4.9517970085144,4.98740196228027
National,7/27/2024,Kamala Harris,43.617561340332,43.8003807067871
National,7/28/2024,Robert F. Kennedy,4.73295497894287,4.6641321182251
National,7/28/2024,Donald Trump,45.0492095947266,45.0350303649902
National,7/28/2024,Kamala Harris,44.041130065918,44.3274993896484
Nevada,7/16/2024,Kamala Harris,39.1662101745605,39.1847305297852
Nevada,7/16/2024,Donald Trump,49.0607986450195,49.0458908081055
Nevada,7/17/2024,Donald Trump,48.3723297119141,48.3562088012695
Nevada,7/17/2024,Kamala Harris,38.5460815429688,38.5654907226563
Nevada,7/18/2024,Kamala Harris,38.3599700927734,40.2986793518066
Nevada,7/18/2024,Donald Trump,48.1438293457031,50.0502014160156
Nevada,7/19/2024,Kamala Harris,38.3599700927734,40.2986793518066
Nevada,7/19/2024,Donald Trump,48.1438293457031,50.0502014160156
Nevada,7/20/2024,Donald Trump,47.8519706726074,49.856819152832
Nevada,7/20/2024,Kamala Harris,38.0972785949707,40.0966186523438
Nevada,7/21/2024,Donald Trump,46.3338012695313,46.7950286865234
Nevada,7/21/2024,Kamala Harris,36.7417793273926,36.1464805603027
Nevada,7/22/2024,Kamala Harris,36.6243286132813,37.8292388916016
Nevada,7/22/2024,Donald Trump,46.1821098327637,48.2134590148926
Nevada,7/23/2024,Kamala Harris,36.3679809570313,38.1577301025391
Nevada,7/23/2024,Donald Trump,45.8808898925781,45.869571685791
Nevada,7/24/2024,Robert F. Kennedy,4.9819769859314,4.98380994796753
Nevada,7/24/2024,Donald Trump,45.1345596313477,45.458610534668
Nevada,7/24/2024,Kamala Harris,39.1766395568848,40.3872299194336
Nevada,7/25/2024,Donald Trump,45.0592193603516,45.2930488586426
Nevada,7/25/2024,Kamala Harris,39.1082611083984,40.3425712585449
Nevada,7/25/2024,Robert F. Kennedy,4.98054599761963,4.97757816314697
Nevada,7/26/2024,Robert F. Kennedy,4.95143795013428,5.14790201187134
Nevada,7/26/2024,Kamala Harris,39.0765609741211,40.6121597290039
Nevada,7/26/2024,Donald Trump,45.0998306274414,45.1783294677734
Nevada,7/27/2024,Kamala Harris,39.0765609741211,40.6121597290039
Nevada,7/27/2024,Donald Trump,45.0998306274414,45.1783294677734
Nevada,7/27/2024,Robert F. Kennedy,4.95143795013428,5.14790201187134
Nevada,7/28/2024,Robert F. Kennedy,4.96881818771362,4.9997730255127
Nevada,7/28/2024,Donald Trump,45.0285682678223,45.5248908996582
Nevada,7/28/2024,Kamala Harris,39.0867500305176,40.9025917053223
New Hampshire,7/22/2024,Donald Trump,41.2922286987305,41.3442611694336
New Hampshire,7/22/2024,Kamala Harris,40.2815818786621,40.3234901428223
New Hampshire,7/22/2024,Robert F. Kennedy,19.0414791107178,19.0414791107178
New Hampshire,7/23/2024,Donald Trump,41.2948188781738,40.3555297851563
New Hampshire,7/23/2024,Robert F. Kennedy,19.036319732666,19.1037502288818
New Hampshire,7/23/2024,Kamala Harris,40.2766418457031,40.8648986816406
New Hampshire,7/24/2024,Donald Trump,41.3928985595703,40.7711296081543
New Hampshire,7/24/2024,Robert F. Kennedy,18.961519241333,18.8746891021729
New Hampshire,7/24/2024,Kamala Harris,40.3213310241699,40.948600769043
New Hampshire,7/25/2024,Kamala Harris,48.1349296569824,48.322151184082
New Hampshire,7/25/2024,Robert F. Kennedy,6.00791788101196,5.7966628074646
New Hampshire,7/25/2024,Donald Trump,43.5949211120605,43.4827117919922
New Hampshire,7/26/2024,Kamala Harris,48.1364898681641,48.4029808044434
New Hampshire,7/26/2024,Donald Trump,43.6927185058594,43.5762481689453
New Hampshire,7/26/2024,Robert F. Kennedy,5.88834381103516,5.76276922225952
New Hampshire,7/27/2024,Kamala Harris,48.1364898681641,48.4029808044434
New Hampshire,7/27/2024,Donald Trump,43.6927185058594,43.5762481689453
New Hampshire,7/27/2024,Robert F. Kennedy,5.88834381103516,5.76276922225952
New Hampshire,7/28/2024,Kamala Harris,48.1691818237305,48.5016098022461
New Hampshire,7/28/2024,Robert F. Kennedy,5.90849590301514,5.72671413421631
New Hampshire,7/28/2024,Donald Trump,43.6456604003906,43.6264190673828
North Carolina,7/20/2024,Robert F. Kennedy,1.38003301620483,1.39117300510406
North Carolina,7/20/2024,Donald Trump,50.6210594177246,50.6314086914063
North Carolina,7/20/2024,Kamala Harris,43.8259391784668,43.8389205932617
North Carolina,7/21/2024,Kamala Harris,43.791389465332,43.7874984741211
North Carolina,7/21/2024,Robert F. Kennedy,1.38040196895599,1.40035903453827
North Carolina,7/21/2024,Donald Trump,50.5591583251953,50.5605583190918
North Carolina,7/22/2024,Donald Trump,50.5206909179688,50.5773582458496
North Carolina,7/22/2024,Kamala Harris,43.4985084533691,43.6177291870117
North Carolina,7/22/2024,Robert F. Kennedy,1.39511394500732,1.37089204788208
North Carolina,7/23/2024,Donald Trump,50.5210609436035,49.7748603820801
North Carolina,7/23/2024,Robert F. Kennedy,1.37572503089905,1.37062203884125
North Carolina,7/23/2024,Kamala Harris,43.529109954834,44.0656204223633
North Carolina,7/24/2024,Kamala Harris,43.2562408447266,43.7072982788086
North Carolina,7/24/2024,Robert F. Kennedy,2.86994004249573,2.6849799156189
North Carolina,7/24/2024,Donald Trump,47.9721488952637,47.837890625
North Carolina,7/25/2024,Donald Trump,47.9632911682129,47.7848701477051
North Carolina,7/25/2024,Robert F. Kennedy,2.86910605430603,2.67712092399597
North Carolina,7/25/2024,Kamala Harris,43.2982788085938,43.7555809020996
North Carolina,7/26/2024,Kamala Harris,43.2869300842285,44.0015296936035
North Carolina,7/26/2024,Donald Trump,48.0317306518555,47.7530708312988
North Carolina,7/26/2024,Robert F. Kennedy,2.80546689033508,2.75301909446716
North Carolina,7/27/2024,Donald Trump,48.0317306518555,47.7530708312988
North Carolina,7/27/2024,Kamala Harris,43.2869300842285,44.0015296936035
North Carolina,7/27/2024,Robert F. Kennedy,2.80546689033508,2.75301909446716
North Carolina,7/28/2024,Robert F. Kennedy,2.82104802131653,2.64232611656189
North Carolina,7/28/2024,Donald Trump,47.9846382141113,47.9932098388672
North Carolina,7/28/2024,Kamala Harris,43.3195610046387,44.2299690246582
Pennsylvania,7/11/2024,Robert F. Kennedy,6,6
Pennsylvania,7/11/2024,Donald Trump,42.9999694824219,43.0000495910645
Pennsylvania,7/11/2024,Kamala Harris,41.9999885559082,42.0000686645508
Pennsylvania,7/12/2024,Donald Trump,45.2033195495605,45.4649887084961
Pennsylvania,7/12/2024,Kamala Harris,41.9120101928711,42.0152702331543
Pennsylvania,7/12/2024,Robert F. Kennedy,6,6
Pennsylvania,7/13/2024,Kamala Harris,41.8966293334961,41.9972190856934
Pennsylvania,7/13/2024,Donald Trump,45.2150917053223,45.4805908203125
Pennsylvania,7/13/2024,Robert F. Kennedy,6.01498889923096,5.99950504302979
Pennsylvania,7/14/2024,Robert F. Kennedy,6.01526689529419,7.26476287841797
Pennsylvania,7/14/2024,Kamala Harris,42.2133712768555,42.192699432373
Pennsylvania,7/14/2024,Donald Trump,45.5043983459473,46.0027198791504
Pennsylvania,7/15/2024,Donald Trump,45.4791107177734,46.298770904541
Pennsylvania,7/15/2024,Robert F. Kennedy,6.0058708190918,7.27259922027588
Pennsylvania,7/15/2024,Kamala Harris,42.12548828125,42.7726211547852
Pennsylvania,7/16/2024,Robert F. Kennedy,5.46358203887939,5.96809577941895
Pennsylvania,7/16/2024,Donald Trump,46.0545883178711,46.3225288391113
Pennsylvania,7/16/2024,Kamala Harris,41.3348808288574,41.5813102722168
Pennsylvania,7/17/2024,Kamala Harris,41.1010398864746,41.3107490539551
Pennsylvania,7/17/2024,Robert F. Kennedy,5.46367502212524,5.03849792480469
Pennsylvania,7/17/2024,Donald Trump,45.7973594665527,45.959659576416
Pennsylvania,7/18/2024,Kamala Harris,41.5855598449707,43.3539695739746
Pennsylvania,7/18/2024,Donald Trump,46.0197906494141,47.7729682922363
Pennsylvania,7/18/2024,Robert F. Kennedy,4.58395719528198,4.29003620147705
Pennsylvania,7/19/2024,Donald Trump,46.0197906494141,47.7729682922363
Pennsylvania,7/19/2024,Kamala Harris,41.5855598449707,43.3539695739746
Pennsylvania,7/19/2024,Robert F. Kennedy,4.58395719528198,4.29003620147705
